school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,parent_edu_avg,parent_edu_max,parent_edu_diff,study_leisure_ratio,study_leisure_diff,social_engagement,total_alcohol,alcohol_weekly_avg,support_score,grade_progression,grade_avg_g1g2,grade_trend,age_above_avg,absence_category,log_absences,studytime_x_parent_edu,failures_x_absences,internet_x_higher,famsup_x_studytime,alcohol_x_studytime,high_absence_risk,has_failures,multiple_failures,low_study_risk,high_alcohol_risk,combined_risk_score
0,0,17,1,1,0,2,2,1,2,1,0,1,0,0,1,1,1,1,3,3,1,1,2,4,0,9,8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,2.0,2,0,0.5,-1,2,3,1.2857142857142858,1,-1,8.5,-1,1,0,0.0,4.0,0,1,2,6,0,1,0,0,0,1
0,0,18,1,1,1,2,3,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,3,4,11,10,10,False,False,False,False,False,True,False,False,False,False,False,True,False,2.5,3,1,0.75,0,3,3,1.2857142857142858,1,-1,10.5,-1,1,1,1.6094379124341003,7.5,0,1,3,9,0,0,0,0,0,0
0,0,18,1,1,1,3,2,1,3,0,0,0,0,0,1,1,1,1,5,4,3,2,3,1,7,13,13,14,False,True,False,False,False,False,True,False,False,True,False,True,False,2.5,3,1,0.6,-1,4,5,2.2857142857142856,0,0,13.0,0,1,2,2.0794415416798357,7.5,0,1,0,15,0,0,0,0,0,0
0,1,18,0,1,1,4,3,1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,4,9,16,15,16,False,False,False,True,False,False,True,False,False,False,False,True,False,3.5,4,1,0.75,0,3,3,1.2857142857142858,0,-1,15.5,-1,1,2,2.302585092994046,10.5,0,1,0,9,1,0,0,0,0,1
0,1,18,1,1,1,4,3,1,3,0,0,1,1,0,1,1,1,1,5,4,5,2,3,5,0,10,10,9,False,False,False,True,False,True,False,False,False,False,False,True,False,3.5,4,1,0.6,-1,6,5,2.2857142857142856,2,0,10.0,0,1,0,0.0,10.5,0,1,3,15,0,0,0,0,0,0
0,0,17,1,1,1,4,3,1,3,0,0,1,1,1,1,1,1,1,4,4,3,1,3,4,0,13,15,15,True,False,False,False,False,True,False,False,False,False,True,True,False,3.5,4,1,0.6,-1,5,4,1.5714285714285714,2,2,14.0,1,1,0,0.0,10.5,0,1,3,12,0,0,0,0,0,0
1,1,18,0,1,1,3,2,2,1,1,0,1,0,0,0,1,1,0,2,5,5,5,5,5,10,11,13,13,False,True,False,False,False,True,False,False,False,False,False,True,False,2.5,3,1,0.16666666666666666,-4,5,10,5.0,1,2,12.0,1,1,2,2.3978952727983707,2.5,10,1,1,10,1,1,0,1,1,4
1,1,19,0,1,1,1,1,3,2,3,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8,8,7,8,False,True,False,False,False,False,True,False,True,False,False,False,True,1.0,1,0,0.4,-2,4,6,3.0,0,-1,7.5,-1,1,2,2.1972245773362196,2.0,24,1,0,12,0,1,1,0,0,1
1,1,17,1,1,1,3,3,2,2,0,0,1,1,0,1,1,1,0,4,5,4,2,3,3,2,13,13,13,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0,3,0,0.3333333333333333,-3,4,5,2.2857142857142856,2,0,13.0,0,1,1,1.0986122886681098,6.0,0,1,2,10,0,0,0,0,0,0
1,1,18,1,0,1,1,3,1,1,1,0,0,0,0,1,0,1,1,4,3,3,2,3,3,7,8,7,8,False,False,False,False,False,False,True,False,False,False,False,True,False,2.0,3,2,0.25,-2,4,5,2.2857142857142856,0,-1,7.5,-1,1,2,2.0794415416798357,2.0,7,0,0,5,0,1,0,1,0,2
1,1,19,0,1,1,1,1,3,1,1,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4,8,8,8,False,True,False,False,False,True,False,False,True,False,False,False,True,1.0,1,0,0.2,-3,4,6,3.0,1,0,8.0,0,1,1,1.6094379124341003,1.0,4,1,1,6,0,1,0,1,0,2
1,1,17,0,1,1,4,3,2,2,0,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4,13,11,11,False,False,True,False,False,True,False,False,True,False,False,True,False,3.5,4,1,0.3333333333333333,-3,7,4,1.5714285714285714,2,-2,12.0,-1,1,1,1.6094379124341003,7.0,0,1,2,8,0,0,0,0,0,0
1,0,18,1,1,1,3,3,1,2,0,0,1,0,0,1,1,0,1,5,3,4,1,1,5,0,10,9,9,False,False,True,False,False,False,True,False,False,False,False,False,False,3.0,3,0,0.5,-1,5,2,1.0,1,-1,9.5,-1,1,0,0.0,6.0,0,0,2,4,0,0,0,0,0,0
1,0,17,0,1,1,4,4,2,2,0,0,1,1,1,1,1,1,0,4,3,3,1,2,5,4,12,13,13,False,False,False,True,False,False,True,False,False,True,False,False,False,4.0,4,0,0.5,-1,4,3,1.2857142857142858,2,1,12.5,1,1,1,1.6094379124341003,8.0,0,1,2,6,0,0,0,0,0,0
1,0,17,1,0,0,3,2,2,2,0,0,0,0,0,1,1,0,1,1,2,3,1,2,5,2,12,12,11,False,False,True,False,False,True,False,False,False,False,True,True,False,2.5,3,1,0.6666666666666666,0,4,3,1.2857142857142858,0,0,12.0,0,1,1,1.0986122886681098,5.0,0,0,0,6,0,0,0,0,0,0
1,1,18,1,0,1,1,1,2,1,0,0,0,0,0,0,1,1,1,3,3,2,1,2,3,4,10,10,10,False,True,False,False,False,False,True,False,True,False,False,False,False,1.0,1,0,0.25,-2,3,3,1.2857142857142858,0,0,10.0,0,1,1,1.6094379124341003,1.0,0,1,0,3,0,0,0,1,0,1
1,0,18,1,0,1,1,1,2,3,0,0,0,0,0,1,1,1,0,5,3,2,1,1,4,0,18,16,16,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,1,0,0.75,0,2,2,1.0,0,-2,17.0,-1,1,0,0.0,3.0,0,1,0,6,0,0,0,0,0,0
1,0,18,0,0,0,1,4,3,2,0,0,0,0,0,1,1,0,1,4,3,4,1,4,5,0,13,13,13,False,False,False,False,False,True,False,False,False,False,False,True,False,2.5,4,3,0.5,-1,5,5,1.8571428571428572,0,0,13.0,0,1,0,0.0,5.0,0,0,0,10,0,0,0,0,0,0
1,1,18,0,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,4,4,3,2,3,5,2,13,12,12,False,False,False,False,False,True,False,False,False,True,False,True,False,1.0,1,0,0.4,-2,4,5,2.2857142857142856,0,-1,12.5,-1,1,1,1.0986122886681098,2.0,2,0,0,10,0,1,0,0,0,1
1,0,18,1,1,1,3,3,2,2,0,0,1,0,0,1,1,1,1,4,3,2,1,3,3,0,11,11,10,False,False,True,False,False,False,True,False,False,True,False,True,False,3.0,3,0,0.5,-1,3,4,1.5714285714285714,1,0,11.0,0,1,0,0.0,6.0,0,1,2,8,0,0,0,0,0,0
1,0,17,1,0,1,4,4,1,2,0,0,1,1,1,1,1,1,1,2,3,4,1,1,1,0,16,15,15,False,False,False,False,False,False,False,False,False,False,False,True,False,4.0,4,0,0.5,-1,6,2,1.0,2,-1,15.5,-1,1,0,0.0,8.0,0,1,2,4,0,0,0,0,0,0
1,0,17,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,0,12,11,12,False,True,False,False,False,False,True,False,False,False,False,False,False,1.5,2,1,0.6666666666666666,0,2,3,1.2857142857142858,0,-1,11.5,-1,1,0,0.0,3.0,0,0,0,6,0,0,0,0,0,0
1,1,18,0,1,1,1,3,2,2,0,0,1,1,0,1,1,0,0,3,3,4,2,4,3,4,10,10,10,False,False,False,False,False,True,False,False,False,False,False,True,False,2.0,3,2,0.5,-1,4,6,2.5714285714285716,2,0,10.0,0,1,1,1.6094379124341003,4.0,0,0,2,12,0,0,0,0,0,0
1,1,18,1,0,1,4,4,2,3,0,0,0,1,0,1,1,1,1,4,2,2,2,2,5,0,13,13,13,False,False,False,True,False,False,True,False,False,True,False,True,False,4.0,4,0,1.0,1,3,4,2.0,1,0,13.0,0,1,0,0.0,12.0,0,1,0,12,0,0,0,0,0,0
1,0,17,0,1,1,1,1,3,1,1,0,1,1,0,1,1,1,1,5,2,1,1,2,1,0,7,6,0,False,True,False,False,False,False,True,False,False,False,True,True,False,1.0,1,0,0.3333333333333333,-1,2,3,1.2857142857142858,2,-1,6.5,-1,1,0,0.0,1.0,0,1,1,3,0,1,0,1,0,2
1,0,18,1,1,1,2,3,2,1,0,0,1,1,0,1,1,1,1,5,2,3,1,2,4,0,11,10,10,False,False,False,False,False,False,True,False,False,False,False,False,False,2.5,3,1,0.3333333333333333,-1,4,3,1.2857142857142858,2,-1,10.5,-1,1,0,0.0,2.5,0,1,1,3,0,0,0,1,0,1
1,0,18,0,1,1,4,4,3,2,0,0,1,1,0,0,1,1,1,3,2,2,4,2,5,10,14,12,11,False,True,False,False,False,False,False,True,False,True,False,False,False,4.0,4,0,0.6666666666666666,0,3,6,3.4285714285714284,2,-2,13.0,-1,1,2,2.3978952727983707,8.0,0,1,2,12,1,0,0,0,0,1
1,0,19,1,0,1,3,2,2,2,2,0,0,0,1,1,1,0,1,3,2,2,1,1,3,4,7,7,9,False,False,True,False,False,False,True,False,True,False,False,False,True,2.5,3,1,0.6666666666666666,0,4,2,1.0,0,0,7.0,0,1,1,1.6094379124341003,5.0,8,0,0,4,0,1,1,0,0,1
1,1,18,0,0,1,1,2,3,1,0,0,1,1,1,1,0,1,1,4,3,3,2,3,3,3,14,12,12,False,False,False,False,False,False,True,False,False,True,False,False,False,1.5,2,1,0.25,-2,5,5,2.2857142857142856,2,-2,13.0,-1,1,1,1.3862943611198906,1.5,0,0,1,5,0,0,0,1,0,1
1,0,17,1,1,1,2,2,1,3,0,0,0,0,1,1,1,0,1,3,4,3,1,1,3,8,13,11,11,False,True,False,False,False,False,False,False,True,False,False,True,False,2.0,2,0,0.6,-1,5,2,1.0,0,-2,12.0,-1,1,2,2.1972245773362196,6.0,0,0,0,6,0,0,0,0,0,0
1,0,17,0,1,1,1,2,1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,3,1,14,6,5,5,False,True,False,False,False,True,False,False,False,False,False,True,False,1.5,2,1,0.16666666666666666,-4,6,4,1.5714285714285714,0,-1,5.5,-1,1,3,2.70805020110221,1.5,0,1,0,4,1,0,0,1,0,2
1,0,18,0,0,1,4,4,2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,19,18,19,False,True,False,False,False,True,False,False,False,False,True,True,False,4.0,4,0,0.6,-1,4,2,1.0,0,-1,18.5,-1,1,0,0.0,12.0,0,1,0,6,0,0,0,0,0,0
1,0,18,0,1,1,1,1,4,3,0,0,0,0,0,1,1,1,0,4,3,2,1,2,4,2,8,8,10,False,True,False,False,False,True,False,False,True,False,False,True,False,1.0,1,0,0.75,0,2,3,1.2857142857142858,0,0,8.0,0,1,1,1.0986122886681098,3.0,0,1,0,9,0,0,0,0,0,0
1,0,20,1,1,1,4,2,2,3,2,0,1,1,0,0,1,1,1,5,4,3,1,1,3,4,15,14,15,True,False,False,False,False,True,False,False,False,False,False,False,True,3.0,4,2,0.6,-1,4,2,1.0,2,-1,14.5,-1,1,1,1.6094379124341003,9.0,8,1,3,6,0,1,1,0,0,1
1,0,18,0,0,1,4,4,1,2,0,0,0,1,1,1,1,1,0,5,4,3,3,4,2,4,8,9,10,False,False,False,True,False,False,True,False,False,False,False,True,False,4.0,4,0,0.4,-2,4,7,3.2857142857142856,1,1,8.5,1,1,1,1.6094379124341003,8.0,0,1,0,14,0,0,0,0,1,1
1,0,18,1,1,1,3,3,1,2,0,0,0,1,0,1,1,1,1,4,1,3,1,2,1,0,15,15,15,False,True,False,False,False,True,False,False,True,False,False,True,False,3.0,3,0,1.0,1,4,3,1.2857142857142858,1,0,15.0,0,1,0,0.0,6.0,0,1,0,6,0,0,0,0,0,0
1,0,17,0,1,1,3,1,1,2,0,0,1,1,1,0,1,1,0,4,5,4,2,3,1,17,10,10,10,False,False,False,False,False,True,False,False,False,False,True,True,False,2.0,3,2,0.3333333333333333,-3,5,5,2.2857142857142856,2,0,10.0,0,1,3,2.8903717578961645,4.0,0,1,2,10,1,0,0,0,0,1
1,1,18,1,1,1,4,4,1,2,0,0,0,1,1,0,1,1,0,3,2,4,1,4,2,4,15,14,14,False,False,False,True,False,False,False,True,True,False,False,False,False,4.0,4,0,0.6666666666666666,0,5,5,1.8571428571428572,1,-1,14.5,-1,1,1,1.6094379124341003,8.0,0,1,0,10,0,0,0,0,0,0
1,1,18,0,1,1,2,1,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,5,7,6,7,False,True,False,False,False,True,False,False,False,True,False,True,False,1.5,2,1,0.2,-3,5,4,1.5714285714285714,0,-1,6.5,-1,1,1,1.791759469228055,1.5,0,1,0,4,0,0,0,1,0,1
1,1,17,1,1,1,2,3,2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,2,11,11,10,False,True,False,False,False,False,True,False,True,False,False,False,False,2.5,3,1,0.4,-2,4,2,1.0,0,0,11.0,0,1,1,1.0986122886681098,5.0,0,1,0,4,0,0,0,0,0,0
1,1,19,0,1,1,1,1,2,1,1,0,0,0,0,1,1,0,0,4,3,2,1,3,5,0,6,5,0,False,True,False,False,False,False,True,False,False,True,False,True,False,1.0,1,0,0.25,-2,2,4,1.5714285714285714,0,-1,5.5,-1,1,0,0.0,1.0,0,0,0,4,0,1,0,1,0,2
1,1,18,0,1,1,4,2,2,1,1,0,0,1,0,1,1,0,0,5,4,3,4,3,3,14,6,5,5,False,True,False,False,False,True,False,False,True,False,False,False,False,3.0,4,2,0.2,-3,3,7,3.7142857142857144,1,-1,5.5,-1,1,3,2.70805020110221,3.0,14,0,0,7,1,1,0,1,1,4
1,0,18,0,1,1,2,2,2,3,0,0,0,1,0,1,1,0,0,5,3,3,1,3,4,2,10,9,10,False,False,False,False,False,True,False,False,False,True,False,True,False,2.0,2,0,0.75,0,3,4,1.5714285714285714,1,-1,9.5,-1,1,1,1.0986122886681098,6.0,0,0,0,12,0,0,0,0,0,0
1,0,18,0,1,1,4,4,3,1,0,0,1,1,1,1,1,1,1,4,4,3,2,2,5,7,6,5,6,False,False,False,True,False,False,False,False,False,False,True,True,False,4.0,4,0,0.2,-3,5,4,2.0,2,-1,5.5,-1,1,2,2.0794415416798357,4.0,0,1,1,4,0,0,0,1,0,1
1,0,19,0,1,1,2,3,1,3,1,0,0,0,1,0,1,1,0,5,4,2,1,2,5,0,7,5,0,False,False,True,False,False,True,False,False,False,False,False,True,False,2.5,3,1,0.6,-1,3,3,1.2857142857142858,0,-2,6.0,-1,1,0,0.0,7.5,0,1,0,9,0,1,0,0,0,1
1,0,18,1,0,1,3,1,1,2,0,0,1,1,0,1,1,1,0,4,3,4,1,1,1,0,7,9,8,False,False,False,True,False,False,True,False,False,False,False,True,False,2.0,3,2,0.5,-1,4,2,1.0,2,2,8.0,1,1,0,0.0,4.0,0,1,2,4,0,0,0,0,0,0
1,0,18,1,1,1,1,1,2,2,1,0,0,0,1,1,1,0,0,1,1,1,1,1,5,0,6,5,0,False,True,False,False,False,True,False,False,False,False,False,True,False,1.0,1,0,1.0,1,2,2,1.0,0,-1,5.5,-1,1,0,0.0,2.0,0,0,0,4,0,1,0,0,0,1
1,1,20,1,0,0,2,2,1,2,2,0,1,1,0,1,1,0,0,5,5,4,4,5,4,11,9,9,9,False,False,True,False,False,False,True,False,False,False,False,False,True,2.0,2,0,0.3333333333333333,-3,4,9,4.285714285714286,2,0,9.0,0,1,3,2.4849066497880004,4.0,22,0,2,18,1,1,1,0,1,3
1,1,17,1,0,1,3,1,2,1,0,0,0,0,0,0,1,1,0,2,4,5,3,4,2,3,14,16,16,False,False,True,False,False,False,True,False,False,False,False,True,False,2.0,3,2,0.2,-3,5,7,3.2857142857142856,0,2,15.0,1,1,1,1.3862943611198906,2.0,0,1,0,7,0,0,0,1,1,2
1,1,21,0,1,1,1,1,1,1,3,0,0,0,0,0,1,0,0,5,5,3,3,3,3,3,10,8,7,False,True,False,False,False,True,False,False,False,False,False,False,True,1.0,1,0,0.16666666666666666,-4,3,6,3.0,0,-2,9.0,-1,1,1,1.3862943611198906,1.0,9,0,0,6,0,1,1,1,0,2
1,1,18,0,0,1,3,2,3,1,0,0,0,0,0,0,1,1,0,4,4,1,3,4,5,0,11,12,10,False,False,True,False,False,True,False,False,False,False,False,True,False,2.5,3,1,0.2,-3,1,7,3.2857142857142856,0,1,11.5,1,1,0,0.0,2.5,0,1,0,7,0,0,0,1,1,2
1,1,19,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,3,2,3,3,3,5,5,8,9,9,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,1,0,0.3333333333333333,-1,3,6,3.0,0,1,8.5,1,1,1,1.791759469228055,1.0,0,1,0,6,0,0,0,1,0,1
